rhx;rhy;rhz;rwx;rwy;rwz;rex;rey;rez;lhx;lhy;lhz;lwx;lwy;lwz;lex;ley;lez;sx;sy;sz;hx;hy;hz;timestamp;phase rh;phase lh;phase rhlh
6.254.867;4.317.935;1.787.407;6.554.368;4.132.597;1.836.325;7.182.287;3.582.378;2.051.018;6.366.003;4.335.252;1.789.512;6.002.688;4.172.763;1.840.226;5.130.519;3.631.684;201.558;6.225.607;3.827.019;2.046.559;6.227.303;1.256.785;2.028.187;5434413;Rest;Rest;Rest
6.253.425;4.315.468;1.788.382;6.555.706;4.132.661;183.625;7.182.497;3.583.793;2.051.224;636.646;4.333.888;1.790.439;6.001.986;4.176.038;1.840.575;5.130.174;3.634.578;2.015.946;622.599;3.827.973;204.759;6.227.289;1.254.132;2.029.978;5434444;Rest;Rest;Rest
6.255.549;4.313.906;1.789.072;6.562.932;412.592;1.838.603;7.184.162;3.579.982;2.054.576;6.366.164;4.333.491;1.790.973;5.999.348;4.178.823;1.841.017;5.129.339;3.636.529;2.016.655;6.226.512;3.828.907;2.048.312;622.723;1.250.025;2.032.066;5434475;Rest;Rest;Rest
6.253.765;430.888;1.790.601;6.563.488;4.123.943;1.840.235;7.184.958;3.580.185;2.056.406;6.365.788;433.335;1.791.488;5.999.953;4.180.829;1.841.011;5.129.085;3.641.725;2.016.881;6.226.192;3.830.107;2.049.539;622.888;124.734;2.033.712;5434506;Rest;Rest;Rest
623.186;4.308.003;1.794.313;6.570.992;4.120.473;1.842.294;7.182.612;3.573.457;2.059.306;6.366.668;433.281;1.792.436;5.999.598;4.181.074;1.841.356;5.127.805;3.643.495;2.017.221;6.224.916;3.829.014;205.042;6.228.446;1.244.115;2.034.986;5434538;Rest;Rest;Rest
6.238.676;4.304.183;1.794.742;6.574.601;4.116.497;1.843.893;7.180.418;3.567.523;2.061.382;6.368.422;4.331.336;1.793.754;5.999.155;4.180.325;1.841.997;5.126.499;364.441;2.017.888;6.225.461;3.829.405;205.123;6.228.662;1.240.463;20.363;5434569;Rest;Rest;Rest
6.233.803;4.307.708;1.795.856;6.569.845;4.121.186;1.842.579;7.175.714;3.575.644;2.060.423;6.369.833;4.331.798;1.794.373;5.997.496;4.179.804;1.842.583;5.124.261;3.646.064;2.018.627;6.224.976;3.829.669;2.051.667;6.227.928;1.239.811;2.036.968;5434600;Rest;Rest;Rest
6.234.047;4.306.454;1.796.064;6.554.449;4.132.444;1.839.162;7.16;3.597.239;205.813;6.370.274;4.331.448;1.795.023;5.995.815;4.179.026;1.843.474;5.122.531;3.645.014;2.019.464;6.224.199;3.828.927;2.052.151;6.227.011;1.237.081;2.037.981;5434631;Rest;Rest;Rest
6.236.034;4.304.994;1.796.436;6.471.594;4.193.551;1.821.157;7.115.882;3.717.273;2.035.291;637.249;4.329.832;1.796.446;599.632;4.179.527;1.844.192;5.120.563;3.646.243;2.019.744;6.223.256;382.917;2.052.636;6.226.748;1.234.799;2.038.879;5434678;Rest;Rest;Rest
6.238.522;4.304.408;1.796.753;6.491.426;4.189.708;1.823.085;7.098.255;3.756.862;2.026.289;6.373.143;4.329.895;1.796.946;5.997.145;41.794;1.844.606;5.120.286;3.646.701;2.019.999;6.222.483;3.830.356;2.053.188;6.227.112;1.234.737;2.039.593;5434709;Rest;Rest;Rest
6.240.166;4.302.794;1.796.963;6.489.508;4.179.798;182.499;7.150.878;3.803.561;202.611;6.375.294;4.329.165;1.797.727;5.998.764;4.179.233;1.845.076;511.993;364.686;2.020.088;6.221.811;3.829.384;2.053.712;6.225.959;123.221;2.040.664;5434741;Rest;Rest;Rest
6.267.394;4.272.243;1.798.143;6.495.087;416.985;1.827.341;7.152.204;3.811.571;2.023.465;6.377.942;4.328.084;179.846;6.000.178;4.179.372;1.845.503;5.119.762;3.646.858;2.020.157;6.220.779;3.829.319;2.054.201;6.226.009;1.230.197;2.041.535;5434772;Rest;Rest;Rest
6.266.533;4.277.629;1.798.122;6.328.864;4.311.714;1.832.182;7.161.231;3.818.101;2.021.384;6.377.808;4.328.084;179.866;600.013;4.177.571;1.846.117;5.118.036;3.645.797;2.020.509;6.220.398;3.828.771;2.054.502;6.225.482;1.228.896;2.042.153;5434803;Rest;Rest;Rest
6.268.909;4.275.689;1.797.744;6.352.218;4.224.804;1.809.731;7.101.746;3.795.612;201.946;6.378.156;4.327.661;179.877;5.999.998;417.755;1.846.224;5.117.516;3.645.773;2.020.536;6.218.505;3.830.612;2.055.253;6.225.504;1.227.402;2.042.831;5434834;Rest;Rest;Rest
6.268.246;4.275.401;179.796;6.589.633;4.092.976;1.852.308;7.178.245;355.068;2.072.515;6.377.933;4.325.306;1.798.798;6.002.009;4.173.998;1.846.324;5.117.076;3.645.448;2.020.513;6.218.029;3.831.928;2.055.581;6.226.132;1.225.251;204.363;5434866;Rest;Rest;Rest
6.268.925;4.274.255;179.799;6.664.931;4.110.135;185.396;7.163.116;3.588.296;2.065.519;637.826;432.269;1.798.767;6.007.902;4.166.863;1.846.445;5.116.855;364.636;2.020.326;6.217.321;3.833.066;2.055.704;6.226.434;1.224.949;2.043.983;5434897;Rest;Rest;Rest
6.136.396;4.191.588;1.803.842;6.463.423;4.068.085;1.851.143;7.159.412;3.593.114;2.064.494;6.379.093;43.195;179.899;6.011.306;4.163.841;1.846.749;5.116.537;3.646.725;202.023;6.218.118;3.831.542;2.056.027;6.226.863;1.224.268;2.044.626;5434928;Rest;Rest;Rest
6.288.536;426.835;1.797.138;6.698.376;4.092.814;1.863.256;7.158.605;3.598.413;2.063.022;6.381.919;4.312.225;1.799.268;6.013.139;4.160.425;1.846.789;5.115.409;3.647.477;2.020.136;621.836;3.831.298;2.056.163;6.226.814;1.223.119;204.508;5434975;Rest;Rest;Rest
628.561;4.264.222;1.797.273;6.692.417;4.095.366;1.860.379;7.160.155;3.600.505;2.062.624;6.382.889;430.872;1.799.327;6.013.712;415.804;1.846.676;511.561;3.647.051;2.020.184;6.218.203;3.831.145;2.056.232;6.224.835;1.222.038;2.045.484;5435006;Rest;Rest;Rest
6.127.102;4.181.778;180.345;6.466.187;4.067.948;184.825;716.023;3.600.662;2.062.581;6.382.348;4.305.393;1.799.124;6.014.535;4.155.227;1.846.672;5.115.221;3.646.592;2.020.201;6.217.568;3.829.805;2.056.384;6.223.419;1.218.977;2.046.485;5435038;Rest;Rest;Rest
6.285.581;4.261.959;1.794.903;6.697.326;4.080.018;1.862.647;7.160.103;3.606.971;2.061.106;6.383.224;430.063;1.799.096;6.015.301;4.152.316;1.846.366;511.513;3.646.634;2.020.071;6.219.569;3.831.246;205.647;6.222.283;1.217.796;2.047.024;5435069;Rest;Rest;Rest
6.323.057;425.442;1.794.909;6.696.459;4.079.766;1.862.546;7.157.969;36.099;2.060.214;6.383.193;4.299.127;1.799.007;6.014.883;4.151.025;1.845.813;5.115.155;3.647.157;201.984;6.222.468;3.831.357;2.056.541;621.967;1.215.979;2.047.718;5435100;Rest;Rest;Rest
6.315.136;4.253.181;1.794.486;6.696.433;4.079.727;1.862.318;7.158.597;361.094;2.060.016;6.380.824;4.297.149;1.798.551;6.014.597;4.148.777;1.845.338;5.115.195;3.647.681;2.019.778;6.222.291;3.830.175;2.056.739;6.219.445;1.215.273;2.048.117;5435131;Rest;Rest;Rest
6.307.803;4.248.074;1.793.302;6.685.612;4.082.868;1.857.365;7.157.692;3.612.571;2.059.171;637.929;4.293.608;1.797.969;6.017.857;4.143.253;1.845.374;5.115.264;3.647.622;2.019.771;6.223.648;3.830.765;20.567;6.220.311;1.213.665;2.048.662;5435178;Rest;Rest;Rest
6.308.577;4.244.734;1.792.576;6.671.967;4.090.189;1.851.231;7.157.447;3.615.016;205.833;6.378.253;4.291.807;1.797.821;6.017.536;4.142.992;1.844.946;5.115.604;3.648.482;2.019.622;6.227.273;3.832.115;2.056.751;6.220.027;1.211.783;2.049.189;5435209;Rest;Rest;Rest
6.311.539;4.240.685;1.792.036;6.671.501;4.087.017;1.851.362;7.155.857;3.618.085;2.056.904;6.377.851;4.290.933;1.797.671;6.030.154;41.327;1.846.117;5.115.976;3.649.512;2.019.391;6.225.503;3.835.443;2.056.532;6.219.588;1.211.191;2.049.405;5435241;Rest;Rest;Rest
6.306.504;424.094;1.791.776;6.643.415;4.078.621;1.848.668;7.151.981;3.618.697;205.568;6.376.574;4.288.311;1.797.289;6.023.379;413.576;1.845.119;5.115.723;3.649.069;2.019.448;6.225.678;3.835.495;2.056.532;6.219.486;1.210.239;2.049.722;5435272;Rest;Rest;Rest
6.304.847;4.241.276;1.791.683;652.564;4.073.801;1.835.747;7.157.964;3.603.625;2.057.782;6.375.213;4.284.742;1.797.015;6.013.693;4.136.108;1.843.027;5.115.731;364.908;2.019.475;6.224.071;3.840.691;2.056.028;6.219.234;1.210.115;2.049.809;5435303;Rest;Rest;Rest
6.302.841;4.241.339;1.791.893;6.480.988;4.098.633;1.824.495;7.113.281;3.671.598;2.038.095;6.373.479;4.277.555;1.796.985;6.015.515;4.133.209;1.843.011;5.115.951;3.649.241;2.019.466;6.222.974;3.839.745;2.056.031;6.219.135;1.208.661;2.050.216;5435334;Rest;Rest;Rest
6.289.685;4.231.668;1.790.231;6.624.383;4.070.393;1.843.167;7.139.343;3.642.098;2.045.482;6.366.797;4.265.269;1.793.701;6.009.673;4.125.951;1.840.981;51.162;3.649.108;2.019.602;6.220.288;3.837.996;2.055.963;6.218.007;1.206.505;2.050.745;5435366;Preparation;Rest;Preparation
601.053;414.124;1.794.149;6.332.962;4.027.363;1.843.585;7.141.634;3.636.806;2.046.945;6.358.666;4.255.775;1.789.537;6.005.139;4.111.836;183.834;5.116.323;3.649.206;2.019.564;6.222.288;3.835.281;2.056.145;6.218.488;1.206.003;2.050.891;5435397;Preparation;Preparation;Preparation
6.196.934;4.008.982;1.797.957;6.452.784;3.988.408;1.833.384;7.151.795;360.069;2.053.663;6.333.826;4.175.915;1.784.828;5.995.923;4.084.527;183.418;5.115.865;3.647.423;201.993;6.221.214;3.832.152;2.056.144;6.218.346;1.205.245;2.051.102;5435444;Preparation;Preparation;Preparation
6.013.546;397.441;1.826.203;627.412;3.948.152;1.860.068;715.187;3.595.537;2.053.858;6.347.135;4.097.918;178.344;5.994.467;400.181;1.826.422;5.116.455;3.647.138;2.019.999;6.219.282;3.830.028;2.055.951;6.218.521;1.205.136;2.051.181;5435475;Preparation;Preparation;Preparation
6.767.094;3.960.721;1.762.861;6.596.487;3.890.904;1.813.165;7.156.608;3.588.368;2.054.949;6.170.888;3.877.726;1.783.073;5.932.353;4.036.809;1.817.892;5.116.453;3.646.932;2.020.047;6.218.971;3.829.919;2.055.765;6.219.653;1.204.692;2.051.237;5435506;Preparation;Preparation;Preparation
6.629.368;3.901.175;1.768.239;6.602.753;3.887.332;1.808.109;7.153.646;3.586.067;2.050.853;6.426.468;3.831.453;1.820.953;6.157.793;3.819.091;1.852.515;51.169;3.645.897;202.008;6.217.422;3.828.507;2.055.669;6.221.849;1.202.861;2.051.615;5435538;Preparation;Preparation;Preparation
6.694.053;3.814.127;1.769.059;6.629.059;3.892.458;1.796.069;7.128.179;3.822.031;2.015.239;6.696.773;3.784.134;177.099;616.057;3.812.217;1.853.227;5.116.596;3.643.708;2.020.169;6.218.213;3.829.033;2.055.629;6.222.549;1.202.574;2.051.739;5435569;Preparation;Preparation;Preparation
6.724.575;3.748.183;1.771.856;6.675.762;3.735.581;178.025;7.087.601;3.833.076;2.004.681;6.764.945;3.664.134;1.758.568;6.166.443;374.873;1.852.602;511.665;3.643.605;2.020.226;6.217.062;3.828.502;2.055.549;6.225.142;1.201.932;2.052.209;5435631;Stroke;Stroke;Preparation
6.741.452;3.712.055;1.774.415;6.703.651;3.725.452;1.782.553;7.083.839;3.828.274;2.002.452;678.183;3.622.954;175.786;6.184.667;3.713.109;1.856.551;5.117.479;3.643.319;2.020.147;6.216.361;3.828.757;2.055.436;6.225.949;12.013;2.052.505;5435647;Stroke;Stroke;Preparation
674.855;3.693.927;1.776.398;6.765.708;370.317;1.787.042;7.078.629;381.701;2.001.729;6.814.635;3.582.771;1.755.551;6.190.806;3.704.595;1.857.673;5.118.722;3.643.657;2.020.031;621.446;382.874;205.538;6.227.355;1.201.256;2.052.625;5435678;Stroke;Stroke;Stroke
6.763.294;3.670.096;1.776.529;6.982.694;3.591.779;1.746.867;7.076.248;3.810.679;2.000.299;5.811.074;3.621.584;1.755.566;5.950.603;3.731.559;1.806.824;5.118.954;3.643.328;2.019.991;62.149;3.828.624;2.055.355;623.217;1.200.078;2.052.886;5435709;Stroke;Stroke;Stroke
6.782.238;3.657.882;1.777.596;6.378.005;367.952;1.796.033;7.080.992;3.807.351;1.999.686;5.875.638;3.673.781;1.779.643;5.951.768;3.730.954;1.807.174;5.119.423;3.643.337;2.019.982;6.215.085;3.828.738;2.055.349;6.236.495;1.198.058;2.053.415;5435741;Stroke;Stroke;Stroke
6.799.998;3.646.276;1.777.731;6.025.126;3.687.921;1.813.404;7.033.899;379.911;1.991.534;5.874.084;3.674.977;1.779.612;5.941.562;3.724.621;1.804.829;5.119.424;3.643.356;201.998;6.220.912;383.047;2.055.404;6.239.174;1.197.357;2.053.744;5435772;Stroke;Stroke;Stroke
6.817.931;3.637.876;1.777.181;6.798.477;3.613.194;1.760.475;7.020.802;3.782.368;1.980.283;5.871.458;367.882;1.779.547;5.920.027;3.750.731;1.806.503;5.120.463;364.263;2.020.185;6.222.655;3.830.369;2.055.414;6.243.977;1.196.753;2.054.275;5435803;Stroke;Stroke;Stroke
6.821.491;3.636.624;1.777.264;6.803.709;3.612.687;1.761.275;7.016.293;3.784.513;1.981.291;5.869.525;3.681.746;1.779.128;5.929.085;3.745.972;1.807.292;5.121.754;3.645.981;2.019.984;622.348;3.832.026;2.055.242;6.245.976;1.196.964;2.054.567;5435834;Stroke;Stroke;Stroke
6.826.007;3.636.217;1.777.694;6.808.628;3.612.558;1.761.874;7.018.652;3.786.128;198.184;586.552;3.687.301;1.778.664;5.929.602;3.746.166;180.728;5.121.998;3.646.251;2.019.999;6.223.605;3.832.162;2.055.218;6.250.409;119.582;2.055.268;5435866;Stroke;Stroke;Stroke
6.826.522;3.635.807;1.777.833;6.811.605;361.576;1.764.635;7.026.635;3.788.715;1.984.297;5.864.444;3.689.989;1.778.451;5.933.111;3.746.551;1.807.662;5.125.669;3.646.546;2.019.977;6.224.698;3.832.601;2.055.142;6.256.848;1.194.693;2.056.093;5435897;Stroke;Stroke;Stroke
6.742.912;3.555.882;1.696.076;6.813.406;3.614.359;1.764.692;7.024.887;3.789.791;1.984.363;5.859.807;3.694.365;1.777.331;5.911.749;3.768.517;1.809.049;5.125.902;3.646.608;2.020.002;622.531;3.833.044;2.055.133;6.259.015;1.195.045;2.056.289;5435944;Stroke;Stroke;Stroke
6.830.926;3.633.512;1.778.024;6.753.994;3.728.285;1.787.437;7.029.518;3.790.992;1.985.858;5.860.499;3.697.917;1.777.189;5.900.481;376.958;1.803.958;5.126.161;3.646.277;2.020.244;622.657;3.831.455;2.055.121;6.265.126;1.194.057;2.056.573;5435975;Stroke;Stroke;Stroke
6.835.495;3.626.821;1.778.459;6.085.957;3.669.895;1.827.661;7.031.288;3.790.991;1.986.412;5.851.696;3.708.795;1.775.114;5.851.563;3.759.363;1.790.413;5.126.144;3.646.136;2.020.252;6.232.414;3.834.921;2.054.964;6.272.665;1.194.233;2.056.588;5436006;Stroke;Stroke;Stroke
6.840.546;361.856;177.904;6.828.366;3.600.908;176.755;7.030.757;3.792.166;1.986.445;584.232;3.721.662;1.773.095;6.279.692;3.670.859;1.865.013;5.162.258;366.405;2.014.042;6.234.421;3.837.861;2.054.751;6.278.583;1.193.678;2.056.862;5436038;Stroke;Stroke;Stroke
6.844.074;3.612.267;178.024;676.305;3.661.773;1.788.769;7.030.917;3.791.609;1.986.257;5.842.647;3.739.836;1.773.303;6.281.725;3.667.197;1.863.239;5.166.478;3.665.867;2.013.009;6.235.716;3.837.991;2.054.706;6.284.263;119.334;2.057.085;5436069;Stroke;Stroke;Stroke
6.847.636;3.604.611;1.780.763;6.764.481;365.639;178.946;7.036.195;378.962;1.986.631;5.827.399;3.784.963;1.771.572;6.280.004;3.664.518;1.862.661;5.166.512;3.666.046;2.013.021;6.239.825;3.839.796;205.461;6.287.673;1.193.761;2.057.099;5436100;Stroke;Stroke;Stroke
686.884;3.592.861;178.052;6.812.704;3.639.892;1.781.263;7.011.338;3.784.905;1.981.801;5.820.044;3.816.756;176.866;6.279.058;3.660.872;1.862.193;5.167.023;3.666.046;2.013.039;6.242.124;3.843.902;2.054.323;629.074;1.193.724;2.057.283;5436147;Stroke;Stroke;Stroke
6.890.839;3.588.999;1.780.248;6.912.825;3.622.874;1.778.146;701.203;3.783.241;1.981.341;5.811.442;3.841.688;177.029;627.508;3.663.116;1.863.969;516.227;3.663.789;2.014.584;6.244.856;3.844.342;2.054.245;6.303.861;1.196.228;2.056.802;5436178;Stroke;Stroke;Stroke
6.909.636;3.585.353;1.779.637;6.919.616;3.623.685;1.778.051;7.008.492;378.535;1.981.414;5.809.568;3.853.523;177.145;6.270.418;3.664.651;1.865.601;5.156.536;3.661.908;2.015.881;6.247.441;3.844.512;2.054.264;6.304.422;119.643;2.056.844;5436209;Stroke;Stroke;Stroke
6.929.853;3.581.762;1.780.217;696.315;3.616.603;1.777.223;7.004.478;3.792.466;1.980.739;5.800.261;3.879.319;1.770.294;5.608.346;385.465;1.834.186;5.161.082;3.663.172;2.014.803;6.251.015;3.847.372;2.054.018;6.304.893;1.196.463;2.056.825;5436241;Stroke;Stroke;Stroke
6.938.364;3.572.297;1.781.312;6.968.274;3.610.982;1.779.404;7.030.725;3.789.888;1.982.581;5.799.773;3.879.233;1.770.354;5.659.107;3.831.102;1.821.089;5.154.995;3.658.614;2.016.737;6.250.394;3.846.731;2.053.892;6.307.218;1.196.667;2.056.856;5436272;Stroke;Stroke;Stroke
6.969.248;3.518.481;1.780.411;703.797;3.427.012;1.773.396;7.035.964;3.795.066;1.981.622;5.791.315;3.869.913;1.769.628;5.653.507;3.824.456;182.018;5.155.273;3.660.113;2.016.772;6.253.207;3.850.412;2.053.641;6.308.505;1.197.367;2.056.787;5436303;Stroke;Stroke;Stroke
6.985.149;3.486.104;1.783.074;7.131.207;3.187.404;1.748.318;7.002.731;3.663.569;1.928.171;5.781.401;3.810.409;177.362;5.653.769;3.779.522;1.820.379;5.152.242;3.658.151;2.017.947;6.254.382;3.851.336;2.053.544;6.311.323;1.197.887;2.056.798;5436350;Stroke;Stroke;Stroke
7.016.809;34.444;1.786.319;7.127.031;3.170.754;1.750.526;700.529;3.669.519;1.927.918;5.774.663;3.683.964;1.775.428;5.768.934;365.962;1.781.576;5.149.331;3.655.734;2.019.183;6.256.946;3.855.853;2.053.151;6.311.863;1.198.503;2.056.647;5436381;Stroke;Stroke;Stroke
7.046.055;3.426.944;1.788.371;7.124.423;3.364.537;1.746.708;69.881;3.704.745;1.939.218;577.757;3.609.626;1.779.996;5.773.504;3.618.122;1.783.337;514.791;3.651.923;2.020.844;625.746;3.856.683;205.298;6.318.164;1.201.409;2.055.745;5436413;Stroke;Stroke;Stroke
7.089.814;3.421.597;1.789.248;7.288.572;3.202.495;1.773.764;6.985.178;3.709.531;194.163;5.771.955;3.568.742;1.781.343;5.769.109;3.586.855;1.785.048;5.146.698;3.649.453;2.022.289;6.259.331;3.855.013;2.052.996;6.318.195;1.201.684;2.055.698;5436444;Stroke;Stroke;Stroke
7.127.836;3.438.583;1.792.822;7.294.497;3.264.723;1.809.187;7.012.692;3.536.319;2.072.321;5.766.396;3.556.824;1.781.455;5.767.545;3.574.052;1.786.301;5.145.621;364.652;2.023.678;6.259.312;3.854.892;2.052.954;6.324.038;1.204.301;2.054.944;5436475;Stroke;Stroke;Stroke
7.494.225;3.221.143;1.729.135;7.374.002;3.299.388;1.811.375;7.013.334;3.534.122;207.192;5.746.717;3.549.675;1.778.025;5.752.888;3.563.476;178.407;5.145.862;3.646.284;2.023.914;6.260.688;385.465;2.052.848;6.325.683;120.483;2.054.711;5436506;Stroke;Stroke;Stroke
7.240.908;3.489.034;1.795.149;7.175.468;3.708.609;1.865.849;7.043.142;3.545.459;206.818;5.718.724;3.569.843;1.771.585;570.785;3.569.201;1.774.268;5.149.238;3.645.105;2.023.809;6.260.885;3.854.619;205.281;6.325.676;1.204.862;2.054.712;5436553;Stroke;Stroke;Stroke
7.267.964;3.491.153;1.793.389;7.229.204;3.533.746;1.832.926;703.085;375.171;204.908;5.697.338;36.116;1.767.365;5.661.603;36.747;17.693;5.119.575;3.676.476;202.087;6.264.214;3.862.114;2.052.301;6.332.473;1.205.171;2.054.583;5436584;Stroke;Stroke;Stroke
7.285.568;3.490.678;1.792.639;7.253.939;3.640.184;1.820.921;6.976.857;3.850.202;201.493;5.695.902;3.623.838;1.765.911;5.662.442;3.685.451;1.762.787;5.157.409;367.156;2.017.586;6.266.067;3.860.264;2.052.283;6.340.621;1.204.556;2.054.402;5436616;Stroke;Stroke;Stroke
7.287.471;3.489.178;179.273;7.228.415;3.543.911;1.809.382;7.070.117;3.772.015;2.048.001;5.694.358;3.627.658;1.765.074;5.649.688;3.687.216;1.759.368;5.170.875;367.154;2.016.294;6.267.796;3.860.286;2.052.232;6.345.216;1.203.529;2.054.473;5436647;Stroke;Stroke;Stroke
7.287.265;3.483.043;1.793.144;7.228.308;3.543.724;1.809.391;7.074.916;3.659.001;2.059.681;5.682.315;3.633.366;1.761.285;5.719.927;3.618.822;1.769.714;5.185.366;3.676.345;201.457;6.269.392;3.861.579;2.052.032;6.347.119;1.203.101;2.054.564;5436678;Stroke;Stroke;Stroke
7.277.704;3.475.384;1.793.512;7.227.691;3.543.203;1.809.415;7.073.626;3.610.268;2.067.871;5.681;3.627.319;1.760.549;5.688.566;3.624.826;1.762.902;5.195.726;3.683.316;2.012.944;6.271.442;3.860.298;2.051.998;6.351.015;1.202.591;2.054.651;5436709;Stroke;Stroke;Stroke
7.268.235;3.468.671;1.792.974;7.221.645;3.542.196;1.808.579;7.062.515;3.601.531;2.066.281;5.684.668;3.605.941;1.758.987;5.689.081;3.614.897;1.762.814;5.171.899;3.690.964;2.012.188;6.272.406;3.859.395;2.051.847;6.351.869;1.202.184;2.054.711;5436741;Stroke;Stroke;Stroke
7.253.885;3.440.999;1.788.194;7.217.098;3.503.678;1.798.544;7.046.344;3.601.587;2.061.896;5.698.905;3.576.117;1.764.276;5.749.366;3.595.483;1.797.843;5.182.306;3.678.115;201.168;6.275.155;3.859.415;2.051.689;6.351.331;1.201.082;2.055.043;5436772;Stroke;Stroke;Stroke
7.219.415;3.409.089;1.778.704;7.185.055;3.493.612;1.792.604;7.040.073;358.962;2.058.495;5.717.665;355.564;1.763.116;5.714.929;3.550.961;1.767.319;519.438;3.671.159;2.009.625;6.277.943;3.860.158;2.051.461;635.342;1.200.475;2.055.159;5436803;Stroke;Stroke;Stroke
7.174.429;3.372.995;1.758.737;7.137.587;3.479.527;1.779.538;7.035.522;3.562.427;2.053.309;572.451;35.603;1.759.449;5.746.418;3.556.355;175.801;5.238.714;3.655.105;1.999.707;6.280.948;3.858.272;2.051.533;6.358.624;1.198.454;2.055.868;5436834;Stroke;Stroke;Stroke
7.147.254;3.379.347;1.742.988;7.115.839;3.485.741;1.774.118;7.030.723;3.547.065;2.048.366;572.998;3.253.825;1.633.901;561.171;3.350.499;1.715.455;5.256.899;3.640.521;1.973.943;6.285.969;3.861.143;2.051.502;6.356.223;1.197.533;2.056.893;5436866;Stroke;Stroke;Stroke
7.135.771;3.413.686;1.720.413;7.106.221;3.516.513;1.764.338;7.019.217;3.532.635;2.038.822;5.742.589;363.358;1.711.344;5.659.506;3.634.055;1.753.856;5.275.809;3.636.251;1.964.012;6.287.436;3.859.786;2.051.493;6.358.667;1.195.089;2.057.914;5436913;Stroke;Stroke;Stroke
7.122.439;3.444.695;1.709.345;7.099.577;3.550.976;1.754.424;7.006.402;3.567.943;2.028.814;5.742.006;3.669.465;1.666.359;5.641.088;3.658.218;1.725.334;5.300.033;3.620.209;1.938.467;6.290.343;3.861.179;2.051.533;6.361.357;119.055;2.060.142;5436944;Stroke;Stroke;Stroke
7.127.714;3.461.128;1.703.662;7.102.236;3.561.379;1.748.352;6.997.623;3.589.646;2.022.527;566.118;3.671.143;1.687.299;5.628.237;3.702.688;1.681.528;5.309.394;3.740.187;1.890.177;6.293.849;3.862.831;2.051.564;6.363.806;1.186.418;2.061.843;5436975;Stroke;Stroke;Stroke
7.133.226;3.463.927;1.702.874;7.106.341;3.562.554;1.747.699;6.999.761;357.953;202.188;5.638.052;3.658.268;168.467;562.225;3.696.987;1.683.405;5.302.091;3.737.712;1.889.128;6.296.103;3.863.099;20.515;6.364.314;1.183.948;206.319;5437006;Stroke;Stroke;Stroke
7.153.778;345.784;1.706.323;7.133.154;3.566.229;1.745.043;6.990.463;3.573.065;2.018.545;5.595.999;3.597.977;1.686.293;5.609.251;3.667.494;1.695.455;5.235.876;3.665.653;1.926.264;6.297.764;3.866.342;2.051.069;6.363.848;1.183.992;2.063.391;5437038;Stroke;Stroke;Stroke
7.204.489;3.425.851;1.722.264;7.165.898;3.548.114;1.746.978;6.994.351;35.684;2.019.748;5.534.353;3.501.809;169.481;5.561.349;356.906;1.704.613;5.222.173;3.668.068;1.931.396;6.298.918;3.866.727;2.050.796;6.363.798;1.184.044;20.634;5437069;Stroke;Stroke;Stroke
7.240.465;3.396.858;1.741.191;72.074;352.953;1.765.581;7.068.535;3.576.058;2.033.153;5.483.014;3.430.415;171.299;5.527.576;3.496.908;1.727.619;5.198.176;366.861;195.224;6.300.231;3.864.717;2.050.417;6.363.351;1.184.274;2.063.331;5437100;Stroke;Stroke;Stroke
