frame,verdadeiro,classificado,rotulo_d,saida_d,rotulo_p,saida_p,rotulo_h,saida_h,rotulo_s,saida_s,rotulo_r,saida_r
2737,H,S,ND,0.56,NP,-0.5425,NH,0.9113,NS,-0.1003,NR,-0.8675
2738,H,S,ND,0.5604,NP,-0.5432,NH,0.9113,NS,-0.099,NR,-0.8676
2739,H,S,ND,0.5607,NP,-0.5447,NH,0.9114,NS,-0.0971,NR,-0.8677
2740,H,S,ND,0.5612,NP,-0.5463,NH,0.9115,NS,-0.0946,NR,-0.8679
2741,H,S,ND,0.5615,NP,-0.5478,NH,0.9116,NS,-0.0927,NR,-0.868
2742,H,S,ND,0.5627,NP,-0.5498,NH,0.9118,NS,-0.089,NR,-0.8683
2743,H,S,ND,0.5642,NP,-0.5522,NH,0.9121,NS,-0.0845,NR,-0.8687
2744,H,S,ND,0.5658,NP,-0.5544,NH,0.9124,NS,-0.0798,NR,-0.8692
2745,H,S,ND,0.5676,NP,-0.5572,NH,0.9128,NS,-0.0745,NR,-0.8698
2746,H,S,ND,0.5689,NP,-0.5594,NH,0.9131,NS,-0.0703,NR,-0.8702
2747,H,S,ND,0.569,NP,-0.5627,NH,0.9131,NS,-0.0669,NR,-0.8702
2748,H,S,ND,0.5696,NP,-0.5654,NH,0.9132,NS,-0.0633,NR,-0.8704
2749,H,S,ND,0.5692,NP,-0.5666,NH,0.9131,NS,-0.0626,NR,-0.8703
2750,H,S,ND,0.5694,NP,-0.5675,NH,0.9132,NS,-0.0614,NR,-0.8704
2751,H,S,ND,0.5695,NP,-0.5677,NH,0.9132,NS,-0.061,NR,-0.8704
2752,H,S,ND,0.5696,NP,-0.5676,NH,0.9132,NS,-0.061,NR,-0.8706
2753,H,S,ND,0.5701,NP,-0.5676,NH,0.9133,NS,-0.06,NR,-0.8708
2754,H,S,ND,0.5713,NP,-0.569,NH,0.9135,NS,-0.0569,NR,-0.8713
2755,H,S,ND,0.5745,NP,-0.57,NH,0.9142,NS,-0.0509,NR,-0.8723
2756,H,S,ND,0.5805,NP,-0.5687,NH,0.9154,NS,-0.0448,NR,-0.8727
2757,R,S,ND,0.5894,NP,-0.5662,NH,0.9173,NS,-0.0314,NR,-0.8777
2758,R,S,ND,0.6012,NP,-0.5641,NH,0.9199,NS,-0.0285,NR,-0.8676
2759,R,S,ND,0.6143,NP,-0.562,NH,0.9232,NS,-0.0371,NR,-0.8435
2760,R,S,ND,0.623,NP,-0.564,NH,0.9268,NS,-0.049,NR,-0.8123
2761,R,S,ND,0.6209,NP,-0.5737,NH,0.93,NS,-0.1275,NR,-0.7143
2762,R,S,ND,0.6035,NP,-0.596,NH,0.9331,NS,-0.1856,NR,-0.632
2763,R,S,ND,0.5585,NP,-0.6152,NH,0.9373,NS,-0.2532,NR,-0.567
2764,R,S,ND,0.4721,NP,-0.6356,NH,0.9478,NS,-0.3253,NR,-0.522
2765,R,S,ND,0.4491,NP,-0.6671,NH,0.962,NS,-0.3649,NR,-0.4702
2766,R,D,D,-0.1274,NP,-0.8028,NH,1.063,NS,-0.6492,NR,-0.589
2767,R,D,D,-0.4881,NP,-0.853,NH,1.1483,NS,-0.6582,NR,-0.8928
2768,R,D,D,-1.0849,NP,-0.9344,NH,1.2542,NS,-0.6584,NR,-1.498
2769,R,D,D,-1.7376,NP,-1.0405,NH,1.4515,NS,-0.7322,NR,-2.2039
2770,R,D,D,-1.3132,NP,-1.0499,NH,1.5258,NS,-0.6371,NR,-2.033
2771,R,D,D,-1.1504,NP,-1.1634,NH,1.6256,NS,-0.6083,NR,-2.1164
2772,R,D,D,-1.3877,NP,-1.2279,NH,1.616,NS,-0.5124,NR,-2.283
2773,R,D,D,-1.1889,NP,-1.2628,NH,1.6088,NS,-0.3679,NR,-2.1945
2774,D,D,D,-1.5823,NP,-1.3035,NH,1.6225,NS,-0.386,NR,-2.456
2775,D,D,D,-1.5036,NP,-1.3971,NH,1.539,NS,-0.4015,NR,-2.3244
2776,D,D,D,-1.8468,NP,-1.3995,NH,1.5796,NS,-0.3153,NR,-2.4686
2777,D,D,D,-1.8145,NP,-1.3706,NH,1.5519,NS,-0.3425,NR,-2.4146
2778,D,D,D,-1.9966,NP,-1.3032,NH,1.5674,NS,-0.409,NR,-2.6722
2779,D,D,D,-1.9767,NP,-1.2647,NH,1.5604,NS,-0.356,NR,-2.6609
2780,D,D,D,-1.9616,NP,-1.1817,NH,1.5491,NS,-0.3385,NR,-2.622
2781,D,D,D,-1.8723,NP,-1.0907,NH,1.5833,NS,-0.2383,NR,-2.5956
2782,D,D,D,-1.4437,NP,-1.1204,NH,1.5501,NS,-0.2824,NR,-2.182
2783,D,D,D,-1.6952,NP,-1.1524,NH,1.6163,NS,-0.2,NR,-2.5498
2784,D,D,D,-1.6126,NP,-1.082,NH,1.6453,NS,-0.1913,NR,-2.4303
2785,D,D,D,-1.4399,NP,-1.0694,NH,1.6968,NS,-0.2731,NR,-2.3981
2786,D,D,D,-1.1811,NP,-1.0866,NH,1.755,NS,-0.3334,NR,-2.105
2787,D,D,D,-1.2071,NP,-1.0625,NH,1.7112,NS,-0.3195,NR,-2.3657
2788,D,D,D,-1.0877,NP,-1.0941,NH,1.7432,NS,-0.2796,NR,-2.3122
2789,D,D,D,-1.1381,NP,-1.1509,NH,1.7944,NS,-0.2611,NR,-2.2189
2790,D,D,D,-1.119,NP,-1.2799,NH,1.6554,NS,-0.19,NR,-2.2488
2791,D,D,D,-1.3834,NP,-1.3508,NH,1.7175,NS,-0.1715,NR,-2.3345
2792,D,D,D,-1.566,NP,-1.4355,NH,1.7384,NS,-0.1316,NR,-2.3862
2793,D,D,D,-1.6422,NP,-1.4049,NH,1.7489,NS,-0.3678,NR,-2.4521
2794,D,D,D,-1.8867,NP,-1.4571,NH,1.7586,NS,-0.2595,NR,-2.5504
2795,D,D,D,-1.8319,NP,-1.5709,NH,1.7913,NS,-0.303,NR,-2.4537
2796,D,D,D,-1.7642,NP,-1.5631,NH,1.8003,NS,-0.2849,NR,-2.4431
2797,D,D,D,-1.3551,NP,-1.6013,NH,1.772,NS,-0.1656,NR,-2.2102
2798,D,D,D,-1.3377,NP,-1.6614,NH,1.8327,NS,-0.2872,NR,-2.1012
2799,D,D,D,-1.1094,NP,-1.6566,NH,1.8151,NS,-0.3498,NR,-1.7851
2800,D,D,D,-1.154,NP,-1.5912,NH,1.8998,NS,-0.2755,NR,-1.8462
2801,D,D,D,-1.1502,NP,-1.5867,NH,1.9504,NS,-0.5054,NR,-1.8168
2802,D,D,D,-1.4168,NP,-1.6314,NH,1.8259,NS,-0.3784,NR,-2.2419
2803,D,D,D,-1.4881,NP,-1.5523,NH,1.9021,NS,-0.2294,NR,-2.2122
2804,D,D,D,-1.6418,NP,-1.7062,NH,1.8046,NS,-0.3384,NR,-2.3417
2805,D,D,D,-1.8484,NP,-1.7635,NH,1.8064,NS,-0.2804,NR,-2.421
2806,D,D,D,-1.4864,NP,-1.7512,NH,1.8161,NS,-0.1997,NR,-1.8986
2807,D,D,D,-1.7422,NP,-1.7585,NH,1.7811,NS,-0.3067,NR,-2.1398
2808,D,D,D,-1.8407,NP,-1.7739,NH,1.8468,NS,-0.3344,NR,-2.234
2809,D,D,D,-1.9057,NP,-1.7269,NH,1.816,NS,-0.3107,NR,-2.2399
2810,D,D,D,-1.9799,NP,-1.6599,NH,1.8401,NS,-0.3904,NR,-2.4047
2811,D,D,D,-2.2801,NP,-1.6327,NH,1.8471,NS,-0.522,NR,-2.6054
2812,D,D,D,-2.6362,NP,-1.6161,NH,1.9543,NS,-0.6252,NR,-2.9091
2813,D,D,D,-2.5848,NP,-1.6096,NH,1.9659,NS,-0.7071,NR,-2.9209
2814,D,D,D,-2.7083,NP,-1.6304,NH,1.9813,NS,-0.6677,NR,-3.0633
2815,D,D,D,-2.4981,NP,-1.5967,NH,1.9991,NS,-0.6257,NR,-2.8602
2816,D,D,D,-2.5709,NP,-1.6542,NH,1.9575,NS,-0.6464,NR,-2.9273
2817,D,D,D,-2.6152,NP,-1.6961,NH,1.9391,NS,-0.5106,NR,-2.9712
2818,D,D,D,-2.5491,NP,-1.7021,NH,1.9216,NS,-0.4418,NR,-2.9437
2819,D,D,D,-2.647,NP,-1.7108,NH,1.9182,NS,-0.4608,NR,-3.0125
2820,D,D,D,-2.5081,NP,-1.6077,NH,1.869,NS,-0.4041,NR,-3.0268
2821,D,D,D,-2.2377,NP,-1.5316,NH,1.7929,NS,-0.2463,NR,-2.945
2822,D,D,D,-1.9192,NP,-1.457,NH,1.8376,NS,-0.2601,NR,-2.687
2823,D,D,D,-1.8767,NP,-1.4491,NH,1.7916,NS,-0.3546,NR,-2.6695
2824,D,D,D,-2.1022,NP,-1.4367,NH,1.7437,NS,-0.4482,NR,-2.8921
2825,D,D,D,-2.2688,NP,-1.4142,NH,1.6928,NS,-0.3932,NR,-3.0353
2826,D,D,D,-2.2774,NP,-1.3471,NH,1.7119,NS,-0.3664,NR,-3.0254
2827,D,D,D,-2.2802,NP,-1.3445,NH,1.6865,NS,-0.4742,NR,-3.1213
2828,D,D,D,-2.2681,NP,-1.3473,NH,1.7089,NS,-0.5035,NR,-3.0047
2829,D,D,D,-2.1294,NP,-1.3013,NH,1.7124,NS,-0.4415,NR,-2.8628
2830,D,D,D,-2.0704,NP,-1.3306,NH,1.7046,NS,-0.4279,NR,-2.8184
2831,D,D,D,-1.7341,NP,-1.3602,NH,1.7445,NS,-0.3347,NR,-2.5758
2832,D,D,D,-1.5491,NP,-1.4365,NH,1.6962,NS,-0.2873,NR,-2.3749
2833,D,D,D,-1.5539,NP,-1.417,NH,1.7354,NS,-0.2269,NR,-2.292
2834,D,D,D,-1.5873,NP,-1.4084,NH,1.8161,NS,-0.1758,NR,-2.3077
2835,D,D,D,-1.5564,NP,-1.4635,NH,1.7944,NS,-0.3292,NR,-2.3161
2836,D,D,D,-1.401,NP,-1.4279,NH,1.8348,NS,-0.3149,NR,-2.2403
2837,D,D,D,-1.7209,NP,-1.3979,NH,1.8635,NS,-0.2959,NR,-2.5905
2838,D,D,D,-1.5197,NP,-1.3923,NH,1.8301,NS,-0.2932,NR,-2.4252
2839,D,D,D,-1.2764,NP,-1.477,NH,1.7638,NS,-0.1148,NR,-2.176
2840,D,D,D,-1.3579,NP,-1.5397,NH,1.6876,NS,-0.0778,NR,-2.2065
2841,D,D,D,-1.5063,NP,-1.5396,NH,1.7161,NS,-0.1037,NR,-2.3669
2842,D,D,D,-1.3997,NP,-1.5117,NH,1.7743,S,0.0169,NR,-2.1947
2843,D,D,D,-1.3825,NP,-1.468,NH,1.7839,NS,-0.1221,NR,-2.2752
2844,D,D,D,-1.6884,NP,-1.5309,NH,1.7559,NS,-0.1733,NR,-2.5676
2845,D,D,D,-1.5038,NP,-1.4347,NH,1.8734,NS,-0.0958,NR,-2.3572
2846,D,D,D,-0.9503,NP,-1.4983,NH,1.7647,NS,-0.1518,NR,-2.0096
2847,D,D,D,-0.7797,NP,-1.5434,NH,1.7499,NS,-0.065,NR,-1.9322
2848,D,D,D,-0.6087,NP,-1.6363,NH,1.7654,NS,-0.0474,NR,-1.7403
2849,D,D,D,-0.7404,NP,-1.5617,NH,1.8046,NS,-0.236,NR,-1.8112
2850,D,D,D,-0.9075,NP,-1.5048,NH,1.8872,NS,-0.1683,NR,-1.8994
2851,D,D,D,-1.0538,NP,-1.5199,NH,1.9424,NS,-0.2211,NR,-1.9383
2852,D,D,D,-1.3044,NP,-1.5977,NH,1.8844,NS,-0.0744,NR,-2.2419
2853,D,D,D,-1.4874,NP,-1.6584,NH,1.893,S,0.0675,NR,-2.5127
2854,D,D,D,-1.528,NP,-1.7554,NH,1.7941,S,0.0019,NR,-2.4914
2855,D,D,D,-1.374,NP,-1.8503,NH,1.6994,S,0.0344,NR,-2.1957
2856,D,D,D,-1.2153,NP,-1.8378,NH,1.7632,S,0.1195,NR,-1.8832
2857,D,D,D,-1.077,NP,-1.8105,NH,1.7754,S,0.0178,NR,-1.8075
2858,D,D,D,-1.2533,NP,-1.7522,NH,1.7819,S,0.0197,NR,-2.1408
2859,D,D,D,-1.2681,NP,-1.6198,NH,1.8497,S,0.0714,NR,-2.0852
2860,D,D,D,-1.3327,NP,-1.6462,NH,1.8001,NS,-0.0015,NR,-2.1565
2861,D,D,D,-1.4399,NP,-1.5552,NH,1.868,NS,-0.1033,NR,-2.2516
2862,D,D,D,-1.4758,NP,-1.5922,NH,1.9641,NS,-0.1408,NR,-2.3188
2863,D,D,D,-1.8498,NP,-1.6899,NH,1.9721,NS,-0.1784,NR,-2.6938
2864,D,D,D,-1.7042,NP,-1.7026,NH,1.9648,NS,-0.2448,NR,-2.4415
2865,D,D,D,-1.638,NP,-1.7321,NH,1.9052,NS,-0.2914,NR,-2.336
2866,D,D,D,-1.7237,NP,-1.7663,NH,1.9444,NS,-0.3,NR,-2.417
2867,D,D,D,-1.6798,NP,-1.8283,NH,1.979,NS,-0.2702,NR,-2.2932
2868,D,D,D,-1.6663,NP,-1.8101,NH,1.9687,NS,-0.3269,NR,-2.2946
2869,D,D,D,-2.0238,NP,-1.8702,NH,1.982,NS,-0.4104,NR,-2.5324
2870,D,D,D,-1.9774,NP,-1.8601,NH,1.9875,NS,-0.4505,NR,-2.4385
2871,D,D,D,-2.012,NP,-1.8375,NH,1.9607,NS,-0.4533,NR,-2.4462
2872,D,D,D,-1.8172,NP,-1.8266,NH,1.9761,NS,-0.5072,NR,-2.2845
2873,D,D,D,-2.0902,NP,-1.8428,NH,1.9805,NS,-0.5103,NR,-2.563
2874,D,D,D,-2.0038,NP,-1.8096,NH,1.9574,NS,-0.5519,NR,-2.3745
2875,D,D,D,-1.9952,NP,-1.788,NH,1.9884,NS,-0.5967,NR,-2.3126
2876,D,D,D,-2.0346,NP,-1.8229,NH,1.9695,NS,-0.6468,NR,-2.2436
2877,D,D,D,-1.9655,NP,-1.8403,NH,1.9525,NS,-0.6668,NR,-2.2189
2878,D,D,D,-2.0584,NP,-1.8044,NH,1.9613,NS,-0.6268,NR,-2.2578
2879,D,D,D,-2.2624,NP,-1.7909,NH,1.9327,NS,-0.6853,NR,-2.4708
2880,D,D,D,-2.2218,NP,-1.814,NH,1.9305,NS,-0.6725,NR,-2.3355
2881,D,D,D,-2.0964,NP,-1.7993,NH,1.94,NS,-0.6231,NR,-2.133
2882,D,D,D,-2.3374,NP,-1.7814,NH,1.9023,NS,-0.7351,NR,-2.3978
2883,D,D,D,-2.4808,NP,-1.738,NH,1.9247,NS,-0.7961,NR,-2.4822
2884,D,D,D,-2.5658,NP,-1.7302,NH,1.8918,NS,-0.7514,NR,-2.5572
2885,D,D,D,-2.6225,NP,-1.6905,NH,1.8687,NS,-0.9029,NR,-2.5429
2886,D,D,D,-2.789,NP,-1.6694,NH,1.8642,NS,-0.788,NR,-2.6836
2887,D,D,D,-2.7668,NP,-1.6475,NH,1.874,NS,-0.8673,NR,-2.5909
2888,D,D,D,-2.7015,NP,-1.6397,NH,1.8333,NS,-0.827,NR,-2.5913
2889,D,D,D,-2.8086,NP,-1.6447,NH,1.8281,NS,-0.7409,NR,-2.7603
2890,D,D,D,-2.8458,NP,-1.6237,NH,1.831,NS,-0.8401,NR,-2.7907
2891,D,D,D,-2.7883,NP,-1.5656,NH,1.8276,NS,-0.9125,NR,-2.5887
2892,D,D,D,-2.7277,NP,-1.5299,NH,1.8246,NS,-0.934,NR,-2.559
2893,D,D,D,-2.9328,NP,-1.5337,NH,1.8104,NS,-1.0563,NR,-2.7538
2894,D,D,D,-2.9066,NP,-1.5059,NH,1.7986,NS,-0.9636,NR,-2.9701
2895,D,D,D,-2.9352,NP,-1.4523,NH,1.8272,NS,-1.1078,NR,-2.9006
2896,D,D,D,-3.0097,NP,-1.4594,NH,1.8115,NS,-1.2307,NR,-2.9102
2897,D,D,D,-3.1166,NP,-1.4451,NH,1.8256,NS,-1.1478,NR,-2.9564
2898,D,D,D,-3.0802,NP,-1.4151,NH,1.8122,NS,-1.1546,NR,-2.9956
2899,D,D,D,-3.1676,NP,-1.3794,NH,1.7983,NS,-1.2261,NR,-3.2169
2900,D,D,D,-1.1317,NP,-0.9629,NH,1.3659,NS,-0.7506,NR,-1.602
2901,D,D,D,-0.7166,NP,-0.825,NH,1.1542,NS,-0.5504,NR,-1.3241
2902,D,D,D,-0.4313,NP,-0.8007,NH,1.0597,NS,-0.476,NR,-1.1755
2903,D,D,D,-0.2131,NP,-0.7727,NH,0.9892,NS,-0.4425,NR,-1.0225
2904,D,D,D,-0.1508,NP,-0.7689,NH,0.9713,NS,-0.4133,NR,-1.0092
2905,D,D,D,-0.0556,NP,-0.7458,NH,0.9591,NS,-0.3657,NR,-0.9857
2906,D,D,ND,0.047,NP,-0.7171,NH,0.9483,NS,-0.3341,NR,-0.954
2907,D,D,ND,0.0834,NP,-0.6994,NH,0.9404,NS,-0.3513,NR,-0.9261
2908,D,D,ND,0.0993,NP,-0.6888,NH,0.9374,NS,-0.3573,NR,-0.9112
2909,D,D,ND,0.1691,NP,-0.6673,NH,0.9329,NS,-0.3202,NR,-0.9014
2910,D,D,ND,0.2305,NP,-0.6485,NH,0.9291,NS,-0.2866,NR,-0.8948
2911,D,S,ND,0.2867,NP,-0.6313,NH,0.9257,NS,-0.2549,NR,-0.8896
2912,D,S,ND,0.3403,NP,-0.6152,NH,0.9225,NS,-0.2242,NR,-0.8847
2913,D,S,ND,0.3817,NP,-0.6027,NH,0.92,NS,-0.2003,NR,-0.8809
2914,D,S,ND,0.4145,NP,-0.5929,NH,0.9181,NS,-0.1811,NR,-0.878
2915,D,S,ND,0.4382,NP,-0.5858,NH,0.9167,NS,-0.1671,NR,-0.8759
2916,D,S,ND,0.4518,NP,-0.5817,NH,0.9159,NS,-0.1589,NR,-0.8746
2917,D,S,ND,0.4634,NP,-0.5783,NH,0.9152,NS,-0.152,NR,-0.8735
2918,D,S,ND,0.4731,NP,-0.5755,NH,0.9147,NS,-0.1463,NR,-0.8726
2919,D,S,ND,0.4824,NP,-0.5729,NH,0.9142,NS,-0.1409,NR,-0.8718
2920,D,S,ND,0.4899,NP,-0.5707,NH,0.9137,NS,-0.1365,NR,-0.8712
2921,D,S,ND,0.4962,NP,-0.5689,NH,0.9133,NS,-0.1329,NR,-0.8706
2922,D,S,ND,0.5021,NP,-0.5672,NH,0.913,NS,-0.1295,NR,-0.8701
2923,D,S,ND,0.5092,NP,-0.5651,NH,0.9126,NS,-0.1253,NR,-0.8695
2924,D,S,ND,0.5141,NP,-0.5637,NH,0.9123,NS,-0.1226,NR,-0.8691
2925,D,S,ND,0.5216,NP,-0.5616,NH,0.9119,NS,-0.1182,NR,-0.8684
2926,D,S,ND,0.5275,NP,-0.5601,NH,0.9115,NS,-0.1146,NR,-0.8679
2927,D,S,ND,0.5321,NP,-0.5591,NH,0.9112,NS,-0.1117,NR,-0.8675
2928,D,S,ND,0.5387,NP,-0.5554,NH,0.911,NS,-0.1093,NR,-0.8671
2929,D,S,ND,0.5422,NP,-0.5544,NH,0.9108,NS,-0.1072,NR,-0.8668
2930,D,S,ND,0.5448,NP,-0.5537,NH,0.9106,NS,-0.1057,NR,-0.8666
2931,D,S,ND,0.5469,NP,-0.5531,NH,0.9105,NS,-0.1044,NR,-0.8664
2932,D,S,ND,0.5517,NP,-0.5525,NH,0.9102,NS,-0.101,NR,-0.8659
2933,D,S,ND,0.5531,NP,-0.5524,NH,0.9101,NS,-0.1,NR,-0.8657
2934,D,S,ND,0.5536,NP,-0.5523,NH,0.91,NS,-0.0997,NR,-0.8657
2935,D,S,ND,0.5537,NP,-0.5523,NH,0.91,NS,-0.0996,NR,-0.8656
2936,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2937,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2938,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2939,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2940,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2941,H,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2942,H,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2943,H,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2944,H,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2945,H,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2946,H,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2947,H,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2948,H,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2949,H,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2950,H,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2951,H,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2952,H,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2953,H,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2954,H,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2955,H,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2956,H,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2957,P,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2958,P,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2959,P,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2960,P,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2961,P,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2962,P,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2963,P,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2964,P,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2965,P,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2966,P,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2967,P,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2968,P,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2969,P,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2970,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2971,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2972,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2973,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2974,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2975,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2976,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2977,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2978,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2979,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2980,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2981,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2982,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2983,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2984,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2985,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2986,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2987,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2988,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2989,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2990,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2991,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2992,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0994,NR,-0.8656
2993,S,S,ND,0.5539,NP,-0.5524,NH,0.91,NS,-0.0993,NR,-0.8657
2994,S,S,ND,0.5539,NP,-0.5524,NH,0.91,NS,-0.0993,NR,-0.8656
2995,S,S,ND,0.5539,NP,-0.5524,NH,0.91,NS,-0.0993,NR,-0.8656
2996,S,S,ND,0.5539,NP,-0.5524,NH,0.91,NS,-0.0993,NR,-0.8657
2997,S,S,ND,0.5539,NP,-0.5524,NH,0.91,NS,-0.0993,NR,-0.8657
2998,S,S,ND,0.5539,NP,-0.5524,NH,0.91,NS,-0.0995,NR,-0.8655
2999,S,S,ND,0.5539,NP,-0.5524,NH,0.91,NS,-0.0996,NR,-0.8654
3000,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8655
3001,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3002,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3003,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3004,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3005,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3006,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3007,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3008,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3009,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3010,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3011,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3012,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3013,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3014,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3015,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3016,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3017,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
3018,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
